up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
IGVD137,"MINERA DE SANTA MARTA, S.A.",IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD138,COGENERACIÓN ONDA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD139,COGENERACIÓN ONDA 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD140,COGENERACIÓN NUEVAS ATOMIZADAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD141,COGENERACIÓN CONVA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD142,FV TRUJILLO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD146,UOF DON RODRIGO II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD147,UOF FV ELVISA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD148,ARENOSAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD149,MALABRIGO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD150,EL YARTE,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD151,LA GUITA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD153,"UOF RENOVABLES DEL CIERZO, S.L",IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD154,UOF OUTES-BARRIGO-SMBARDA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD156,UOF VALDOMPERE MDO SUB 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD157,UOF VALDOMPERE MDO SUB 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD158,UOF VALDOMPERE MDO SUB 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD160,UOF TORRIJOS I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD161,UOF BELINCHON I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD162,UOF ESCUDEROS IV,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD165,UOF SAN MARCOS II (PE NAVARRA),IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD166,UP GENERICA IGNIS HIDRAULICA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD168,UOF SF MILANO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD169,UOF SF GUADACANO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD170,FV SALINETES I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD172,UOF FV LAS ARROYADAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD173,UOF PFV TALAFIZA I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD174,UOF VISCOFAN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD175,UOF MUGAI,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD176,UOF MUGA2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD177,UOF MUGA3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD178,UOF GINES,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD179,UOF CABEZ,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD180,UOF PORTI,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD181,UOF VIRGE,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD182,UOF VIRG2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD183,UOF MAJAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD184,UOF FV ESCUDEROS I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD185,UOF PSF ELAWAN BELINCHON 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD186,UOF ELAWAN BELINCHON III,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD187,UOF FV ELAWAN MANZANARES I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD188,UOF ESCUDEROS 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD189,UOF ESCUDEROS 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD190,UOF ESCUDEROS 5,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD191,UOF FV ALHENDIN I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD192,UOF FV ALHENDIN II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD193,UOF FV ALHENDIN III,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD194,UOF PSFV PICÓN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD195,UOF CÁCERES 2023,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD196,UOF SAN SERVÁN 2021,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD197,UOF PE ANDELLA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD198,UOF CF ACAMPO ESTREN 11498,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD199,UOF AIRPORT (MATRIX),IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD200,CACERES 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD201,CACERES 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD202,AGUASVIVAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD204,UOD PE INIESTA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD205,UOF LOS MACHOS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD206,UOF MANZTIERRA I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD207,UOF BRAZOINVES I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD208,UOF EL CUCO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD209,UOF CIERZO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD210,UOF GUARDIAN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD211,UOF ARCHOI,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD212,UOF ARCHO II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD213,UOF BRAZATORTAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD214,UOF GARNACHA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD215,UOF TREVAGO 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD216,UOF TREVAGO 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD217,UOF VENATOR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD218,UOFCORAC-CORACHA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD219,UOFCIMER-CIMERA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD220,UOFALAMB-ALAMBOR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD221,UOFLUZ8-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD222,UOFLUZ1-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD223,UOFLUZ2-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD224,UOFLUZ4-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD225,UOFLUZ3-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD226,UOFLUZ5-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD227,UOFLUZ6-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD228,UOFLUZ7-ALTER ENERSUN,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD229,UOFCER-EL CERRO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD230,UOF PSF BARRANQUILLA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD231,PARQUE EOLICO CERNEGULA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD232,PSF VALLE DEL SOL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD233,UOF ALMANSOL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD234,UOF TABERNAS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD235,UOF CASTAÑO SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD236,UOF SERBAL SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD237,SALINETES II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD238,REBENTO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD239,UOFPATO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD240,UOFBAOB,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD241,UOFCOV2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD242,UOFCOV3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD243,UOFCOV4,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD244,UOF GAZULES I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD245,UOF GAZULES II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD246,PE SOLIEDRA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD247,PS TORRUBIA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD248,PEPINO 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD249,EMBUTIDOS RODRIGUEZ,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD250,RENOPOOL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD251,FV ERESMA SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD252,CS BADAJOZ 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD253,CS BADAJOZ 4,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD254,GERENA II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD255,UOF CHAMORRO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD256,PFV LA GUARDIA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD257,UOF TORRIJOS RJE,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD258,UOF SOCOVOS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD259,UOF ALCALA GUADAIRA 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD260,UOF ALCALA GUADAIRA 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD261,UOF FV ALMENDRO SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD262,UOF RETAMA SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD263,UOF KENIA 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD264,UOF KENIA 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD265,UOF KENIA 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD266,UOF KENIA 4,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD267,UOF ADELFA SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD268,EBRO HIBRIDADA,IGNIS ENERGIA S.L.,,,100,100.0,1,Híbrida Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD269,UOF CS BADAJOZ 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD270,UOF CS BADAJOZ 6,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD271,UOF BADAJOZ 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD272,UOF BADAJOZ 5,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD273,UOF XALLAS III,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD274,FV ELAWAN ESCATRON I,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD275,FV ELAWAN ESCATRON II,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD276,FV ELAWAN ESCATRON III,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD277,UOF RUEDA 3,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD278,UOF RUEDA SOLAR 1,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD279,UOF RUEDA SOLAR 2,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD280,UOF SALGUERO,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD281,UOF MONTE BECERRIL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD282,UOF BALUARTE,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD283,UOF BOMBARDA,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD284,UOF PE MIRAVETE,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD285,UOF CARBESO SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD286,UOF CRUZ DE LOS CAMINOS,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD287,UOF PIEDRA DE LA SAL,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD288,UOF CASILLA SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD289,UOF PIZANA SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
IGVD290,UOF JILGUERO SOLAR,IGNIS ENERGIA S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
