up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
SHEPV32,CASA VIEJA,SHELL ENERGY,,,,,1,Eólica terrestre,,,1.0,CASAVJ,CASA VIEJA,SHEEN,eSIOS UP + OMIE exact code + eSIOS UF,
SHEPV33,PEDREJONES,SHELL ENERGY,,,,,1,Eólica terrestre,,,1.0,PEDREJ,PEDREJONES,SHEEN,eSIOS UP + OMIE exact code + eSIOS UF,
SHEPV34,PE AIRAS,SHELL ENERGY,,,,,1,Eólica terrestre,,,1.0,AIRAS,PE AIRAS,SHEEN,eSIOS UP + OMIE exact code + eSIOS UF,
SHERC01,SHERA,ENERGIA RESPONSABLE COMERCIALIZADORA. SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SHERC01,SHERA,ENEET,eSIOS UP + OMIE exact code + eSIOS UF,
SHEVD01,UNIDAD FOTOVOLTAICA 1,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD02,UNIDAD FOTOVOLTAICA 2,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD03,UNIDAD FOTOVOLTAICA 3,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD04,UNIDAD FOTOVOLTAICA 4,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD05,UNIDAD FOTOVOLTAICA 5,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD06,UNIDAD FOTOVOLTAICA 6,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD07,UNIDAD DE OFERTA FOTOVOLTAICA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD08,UNIDAD DE OFERTA FOTOVOLTAICA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD09,FV PUERTOLLANO,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD10,FV EL VILLAR,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD11,UNIDAD DE OFERTA DE MERIDA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD12,FV FREYA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD13,FV DON RODRIGO III,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD14,FV DON RODRIGO IV,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD15,FV DON RODRIGO V,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD16,FV BIANOR,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD17,FUENTE1,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD18,FUENTE2,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD19,FUENTE3,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD20,FUENTE4,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD21,HINOJOSAS,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD22,UO THERMISTO (TRILLO 1),SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD23,TELESTO7 (TRILLO2),SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD24,UO TETHYS (TRILLO 3),SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD25,UO RHEA (TRILLO 4),SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD26,TELESTO (TRILLO5),SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD27,BIANOR SPV,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD28,FV CANADA ALTA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD29,UNIDAD PV 29,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD30,UNIDAD PV 30,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD31,UNIDAD PV 31,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD32,UNIDAD EOLICA 32,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD33,UNIDAD EOLICA 33,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHEVD34,UNIDAD OFERTA EOLICA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SHIRC01,SHIRYU,"SHIRYU ENERGIA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SHIRC01,SHIRYU,SHIRY,eSIOS UP + OMIE exact code + eSIOS UF,
SIGMU,SOLARMULA,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar fotovoltaica,,,1.0,SMULA,UF MULA,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
SIGNC01,SIGNO,"SIGNO ENERGY, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SIGNC01,SIGNO,SIGNO,eSIOS UP + OMIE exact code + eSIOS UF,
SIL,SIL G,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Hidráulica UGH,GENERACION,ZONA ESPAÑOLA,47.0,BIB1|BIB2|BIB3|BIB4|BIB5|CHN1|CHN2|CND1|CON1|CON2|CON3|EST1|EST2|EST21|EST3|EST4|EST5|EST6|GIS1|JAR1|JAR2|LASP|MTF1|MTF2|MTF3|MTN1|PNO1|PNO2|PNO3|PNO4|SCL1|SCR1|SCR2|SMI1|SMI2|SOB1|SOB2|SOU1|SOU2|SPR1|SPR2|SPR21|SQR1|SQR2|SQR3|SSL1|SSL2,CERNADO|CHANDREJ 1|CHANDREJ 2|CONSO 1G|CONSO 2G|CONSO 3G|GUISTOLAS|MONTEFUR 1|MONTEFUR 2|MONTEFUR 3|P.BIBEY 1|P.BIBEY 2|P.BIBEY 3|P.BIBEY 4G|P.BIBEY 5|P.NOVO 1|P.NOVO 2|P.NOVO 3|P.NOVO 4|PORTAS|S PEDRO2 1|S.CLODIO|S.CRISTO 1|S.CRISTO 2|S.EST IIG1|S.ESTEBA 1|S.ESTEBA 2|S.ESTEBA 3|S.ESTEBA 4|S.ESTEBA 5|S.ESTEBA 6|S.MARTIN|S.MIGUEL 1|S.MIGUEL 2|S.PEDRO 1|S.PEDRO 2|SANTJAR 1G|SANTJAR 2G|SANTSIL 1|SANTSIL 2|SEQUEIRO 1|SEQUEIRO 2|SEQUEIRO 3|SOBRADEL 1|SOBRADEL 2|SOUTELO 1|SOUTELO 2G,IBEG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
SILB,SIL B,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Consumo bombeo,BOMBEO,ZONA ESPAÑOLA,7.0,BIB4B|CON1B|CON2B|CON3B|JAR1B|JAR2B|SOU2B,CONSO 1B|CONSO 2B|CONSO 3B|P.BIBEY 4B|SANTJAR 1B|SANTJAR 2B|SOUTELO 2B,IBEG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
SILOC01,HSILOS,HOTEL SANTO DOMINGO S.L.,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,SILOC01,SILOC01,SILOS,eSIOS UP + OMIE exact code + eSIOS UF,
SIMPV01,SIMPV01,SIMPLES ENERGIA DE ESPAÑA SL,,,,,1,Solar fotovoltaica,,,1.0,SIMPV01,FYGNRA,SIMPE,eSIOS UP + OMIE exact code + eSIOS UF,
SIMPV02,VENDA DE ENERGIA PT,SIMPLES ENERGIA DE ESPAÑA SL,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
SIMPVD1,VENTA DE ENERGÍA,SIMPLES ENERGIA DE ESPAÑA SL,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SISLA,FV LA ISLA,TOTAL GAS,,,,,1,Solar fotovoltaica,,,1.0,FISLA,FV LA ISLA,TOTGA,eSIOS UP + OMIE exact code + eSIOS UF,
SKISSO,KISSORO,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FKISSO,KISSORO,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SLBYC01,SLBYC01,"SOLBY DESARROLLOS EMPRESARIALES,",,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,SLBYC01,SLBYC01,SBYCO,eSIOS UP + OMIE exact code + eSIOS UF,
SLCZC01,SLCZC01,"SOLUZIONA TU ENERGÍA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SLCZC01,SLCZC01,SLCZN,eSIOS UP + OMIE exact code + eSIOS UF,
SLOREC,SANLOREC,FALCK NEXT ENERGY SRL SPAIN SUCURSAL,,,,,1,Eólica terrestre,,,1.0,LOLLOC,SAN LOREC,RENSP,eSIOS UP + OMIE exact code + eSIOS UF,
SLORED,SAN LORED,FALCK NEXT ENERGY SRL SPAIN SUCURSAL,,,,,1,Eólica terrestre,,,1.0,LOLLOD,SAN LORED,RENSP,eSIOS UP + OMIE exact code + eSIOS UF,
SLRRE01,SOLARIA REPRESENTACION VENTA,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE02,CENTAURUS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE03,AQUARII SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE04,MAGACELA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE05,FUENMAYOR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE06,AURIGA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE07,FV MEDINA,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE08,FV BELINCHON,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE09,CEPHEUS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE10,SCORPIUS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE11,TUCANA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE13,TORDESILLAS III SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE14,BALDIO SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE15,PALACIOS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE16,VALDELOSA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE17,FV AGREGADA,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE18,DELPHINUS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE19,TELESTO SOLAR 10,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE20,TELESTO SOLAR 4,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE21,TELESTO SOLAR 9,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE22,TORDESILLAS I SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE23,HIB HERCULES GENERACION,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,Híbrida Renov.-Almacenamiento,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE24,DIONE SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE25,VOLANS SOLAR 1,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE26,VOLANS SOLAR 2,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE27,JUNO SOLAR 1,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE28,JUNO SOLAR 2,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE29,MIMAS SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE30,TITAN SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE31,SANTIZ SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE32,ARIES SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE33,TORDESILLAS SOLAR II,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE34,PEGASO SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE35,POLEÑINO SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE36,BETA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE37,ALPHA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE38,GAMMA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLRRE39,DELTA SOLAR,SOLARIA REPRESENTACION EN MERCADO S.L.,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLTB,SALLENT B,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Consumo bombeo,BOMBEO,ZONA ESPAÑOLA,4.0,SLT1B|SLT2B|SLT3B|SLT4B,SALLENT 1B|SALLENT 2B|SALLENT 3B|SALLENT 4B,ENDG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
SLTG,SALLENT G,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Turbinación bombeo,GENERACION,ZONA ESPAÑOLA,4.0,SLT1|SLT2|SLT3|SLT4,SALLENT 1G|SALLENT 2G|SALLENT 3G|SALLENT 4G,ENDG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
SLWRE01,SOLCASTEL,SOLWE ENERGÍA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SLWRE02,JUNDESOL,SOLWE ENERGÍA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SMARCP3,SMAR_C,SMARTESTENERGY LIMITED,,,100,100.0,1,Exportación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SMARCP3,SMAR_C,SMARC,eSIOS UP + OMIE exact code + eSIOS UF,
SMARE01,MARCHENA SOLAR PLANT,SMARTLUZ ENERGY,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SMARVP3,SMARV,SMARTESTENERGY LIMITED,,,100,100.0,1,Importación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SMARVP3,SMARV,SMARC,eSIOS UP + OMIE exact code + eSIOS UF,
SMASOL1,SMASOL1,ELECTRICIDAD ELEIA SL,,,,,1,Solar térmica,,,1.0,CHASOL,CHASOL,ELEIA,eSIOS UP + OMIE exact code + eSIOS UF,
SMBC02,COMPRA BATERIA BATALHA,SIMPLES ENERGIA DE ESPAÑA SL,,,100,100.0,1,Almacenamiento Compra,ALMACENAMIENTO,ZONA PORTUGUESA,,,,,OMIE exact unit code,
SMBV02,VENDA BATERIA BATALHA,SIMPLES ENERGIA DE ESPAÑA SL,,,100,100.0,1,Almacenamiento Venta,GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
SMGC02,STATKRAFT MARKETS PT COMMERCIA,STATKRAFT MARKETS GMBH,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
SMGCP3,SMGCP3,STATKRAFT MARKETS GMBH,,,100,100.0,1,Exportación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SMGCP3,SMGCP3,SMG,eSIOS UP + OMIE exact code + eSIOS UF,
SMGVP3,SMGVP3,STATKRAFT MARKETS GMBH,,,100,100.0,1,Importación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SMGVP3,SMGVP3,SMG,eSIOS UP + OMIE exact code + eSIOS UF,
SMILANO,UP MILANO,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,MILANO,UF MILANO,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SNARA,NARANJILLA,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FNARA,NARANJILLA,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SNIAC01,SNIACONS,SNIACE S.A,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,SNIAC01,SNIACONS,SNIA,eSIOS UP + OMIE exact code + eSIOS UF,
SNICOG,SNIACE COG,ENERGY BY COGEN,,,100,100.0,1,Gas Natural Cogeneración,GENERACION,ZONA ESPAÑOLA,1.0,SNICOG,SNIACE COG,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
SNTEVD1,UOF PARA UP TTECQU,TEC 94,,,100,100.0,1,Agente vendedor Reg. Especial,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC05,CC.RR. CANAL DE ESTREMERA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC06,SAT 2903 SAN PEDRO,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC08,BALEIKE,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC10,MACEB,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC13,IBSUS ALSASUA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC14,IBSUS NULES,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC15,CHURRUCA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOCRC18,IMPERIO,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,,,100,100.0,1,Compras Consumo Directo,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOL2,SOL2,WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE),,,100,100.0,1,Hidráulica UGH,GENERACION,ZONA ESPAÑOLA,1.0,SOL2,SOLVENTE 2,BARER,eSIOS UP + OMIE exact code + eSIOS UF,
SOLANAS,FVSOLAN,ELECTRICIDAD ELEIA SL,,,,,1,Solar fotovoltaica,,,1.0,FVSOLAN,FVSOL,ELEIA,eSIOS UP + OMIE exact code + eSIOS UF,
