omie_page,omie_y,up_code,up_name_omie,legal_entity,ownership_pct,unit_type_omie,zone_omie,technology_omie,ownership_pct_numeric
14,360.733,CZFVC01,CONSORCIO ZONA FRANCA DE VIGO,CONSORCIO ZONA FRANCA DE VIGO,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,368.093,DEPOC01,DEPORTIVO ALAVES,DEPORTIVO ALAVES SAD,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,375.373,DETRC01,REP. CONSUMIDOR DIRECTO ATZ,"MOEVE GAS AND POWER, S.A.U",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,382.693,DETRC02,DETRC02,"MOEVE GAS AND POWER, S.A.U",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,390.093,DETRC16,DETRC16,"MOEVE GAS AND POWER, S.A.U",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,397.333,DETSSAA,DETSSAA,"MOEVE GAS AND POWER, S.A.U",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,404.653,DOLRC01,DOLNO NUEVO,DOLOMITAS DEL NORTE S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,411.973,DRERC01,UO COMPRA CD SIN EXENCION IE,"FOENER ENERGÍA, S.L.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,419.293,DRERC05,UO COMPRA CD EXENCION 85%,"FOENER ENERGÍA, S.L.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,426.613,DRERC06,UO COMPRA CD EXENCION 21.7%,"FOENER ENERGÍA, S.L.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,433.933,ECT2X,CONSUMOS AUXILIARES DE ECT2,IGNIS ENERGIA S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Rep. Consumos Auxiliares,100.0
14,441.253,ECYRREX,COMPRA SSAA ECYR,ENEL GREEN POWER ESPAÑA SL (ACT: COM RE),100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,448.573,EDPCXR,REPRESENTANTE DE CONSUMOS AUX,TOTALENERGIES GAS AND POWER LIMITED,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumos Auxiliares,100.0
14,455.893,EENEC01,CONSUMO HUELVA,MAGNON GREEN ENERGY SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,463.213,EENRC02,CONSUMO PONT+NAV,MAGNON GREEN ENERGY SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,470.533,EGEDCX,UOF COMPRA SERVICIOS AUX,ACCIONA GREEN ENERGY DEVELOPMENTS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,477.853,EGLEX,EGL SERV. AUX.(CONSUMO),"AXPO IBERIA, S.L.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,485.173,ELEAUX,UNIDAD COMPRA CONSUMOS AUXILIA,"ELECTRICIDAD ELEIA, S.L.U.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,492.493,ENURC01,ENURC01,ENERGIA NUFRI SLU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,499.813,ESCCC1X,GDF SUEZ ESCOMBRERAS 1 AUX,ENGIE CARTAGENA S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,507.133,ESCCC2X,GDF SUEZ ESCOMBRERAS 2 AUX,ENGIE CARTAGENA S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,514.453,ESCCC3X,GDF SUEZ ESCOMBRERAS 3 AUX,ENGIE CARTAGENA S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
14,521.773,EUCDR01,COMPRA CD BALANCE,"WIND TO MARKET, S.A.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
14,529.093,EXISC01,EXIS COMPONENTS S.L.,EXIS COMPONENTS S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,536.413,FLAMC01,FLAMAGAS LLINARS SLU,FLAMAGAS LLINARS SLU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,543.733,FLECC01,HORNO,LA FLECA DE L EMPORDA S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
14,551.093,GEMRC01,UO REGANOSA,"GESTION DE ENERGÍA Y MERCADOS, S.L.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
14,558.373,GMEEC01,COMPRA CONSUMIDOR DIRECTO,GARCIA-MUNTE ENERGIA SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,141.133,GRAFC01,GRAFICAS VARIAS S.A.,GRAFICAS VARIAS S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,148.453,GUISC02,GUIS CONSUMIDOR DIRECTO,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,155.773,GUISR01,GUISSONA SRAD,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
15,163.093,HAPOC01,HAPOC01,HARINAS POLO S.A,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,170.413,HCGCOX,COMPRA SSAA PARA PARQUES EOLIC,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
15,177.733,HILAC01,S.A. HILADOS EGARFIL,S.A. HILADOS EGARFIL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,185.093,IBGESX,IBGES CONSUMO SERV AUXILIARES,IBERDROLA ENERGÍA ESPAÑA S..A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
15,192.373,INVVC01,INVERGOMAR,INVERGOMAR RESTAURACION SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,199.693,ISEOC01,ISEOC01,ISEO ENERGÍA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,207.093,JOIRC01,JOIRC01,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,214.333,JOIRC02,JOIRC02,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,221.653,JOIRC03,JOIRC03,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,228.973,JOIRC05,JOIRC05,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,236.293,JOIRC06,JOIRC06,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,243.613,JOIRC07,JOIRC07,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,250.933,JOIRC08,JOIRC08,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,258.253,JOIRC09,JOIRC09,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,265.573,JOIRC11,JOIRC11,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,272.893,JOIRC12,JOIRC12,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,280.213,JOIRC13,JOIRC13,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,287.533,JOIRC14,JOIRC14,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,294.853,JOIRC15,JOIRC15,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,302.173,JOIRC16,JOIRC16,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,309.493,JOIRC18,JOIRC18,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,316.813,JOIRC19,JOIRC19,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,324.133,JOIRC20,JOIRC20,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,331.453,JOIRC21,JOIRC21,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,338.773,JOIRC22,JOIRC22,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,346.093,JOIRC23,JOIRC23,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,353.413,JOIRC24,JOIRC24,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,360.733,JOIRC25,JOIRC25,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,368.093,JOIRC27,JOIRC27,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,375.373,JOIRC28,JOIRC28,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,382.693,JOIRC30,JOIRC30,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
15,390.093,JOIRC31,JOIRC31,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,397.333,JOIRC32,JOIRC32,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,404.653,JOIRC33,JOIRC33,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
15,411.973,JOIRC34,JOIRC34,ENERJOIN S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
15,419.293,LOBOC01,ALMENDRA Y MIEL S.A,ALMENDRA Y MIEL S.A,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Rep. de consumidores directos,100.0
15,426.613,MATAC01,PIZARRAS MATACOUTA COMPRA,PIZARRAS MATACOUTA S.A,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,433.933,MELRC01,BERNA TEXTIL,HISPANO TEX S.A.U.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,441.253,MELUC01,FABRICAS COMPAÑIA,HISPANO TEX S.A.U.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,448.573,MERC01,FABRICA MEROLTEX,MEROLTEX SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,455.893,MOIAC01,MATADERO,ESCORXADOR COMARCAL DEL MOIANES S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,463.213,MUESC01,MUESTRARIOS,MUESTRARIOS IBERIA SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,470.533,NENRC01,NENAP,NUEVAS ENERGIAS APLICADAS SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,477.853,NUFRR01,NUFRI SAT RAD,ENERGIA NUFRI SLU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
15,485.173,OLLEC01,FRANCISCO OLLER S.A.,FRANCISCO OLLER S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,492.493,ONDC01,ONDARE UNIVERSIDAD,ONDARE UNIVERSIDAD SLU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,499.813,PUIC01,TEXTIL PUIG UBACH SA,TEXTIL PUIG UBACH SA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
15,507.133,PVENT2X,AUTOCONSUMO PLANA DEL VENT2,"ALPIQ ENERGÍA ESPAÑA, S.A.U.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumos Auxiliares,100.0
15,514.453,RECRC08,PIENSOS DARUZ,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,521.773,RECRC09,FORESTA TERRENOS,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,529.093,RECRC11,ALUMASA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,536.413,RECRC14,MINAS DE ALCANTARA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,543.733,RECRC16,CASAT,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,551.093,RECRC17,COPRADO,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
15,558.373,RECRC19,SERVIO EXTREMEÑO DE SALUD,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,141.133,RECRC21,MAFRESA,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,148.453,RECRC22,DIPUTACION DE BADAJOZ,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,155.773,RECRC28,GAVIPLAS,REPRESENTANTES DE CONSUMIDORES EN EL MERCADO ELECT,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,163.093,REPEC01,REPSOL PETROLEO,REPSOL FUELS SA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Rep. de consumidores directos,100.0
16,170.413,REPRC01,REPRC01,REPSOL FUELS SA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,177.733,REPRC02,RPRC02-RPSQC01,REPSOL FUELS SA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,185.093,RIVAC01,UNIDAD DE PROGRAMACION RIVAS,AYUNTAMIENTO DE RIVAS-VACIAMADRID,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,192.373,SBC01,SASKI BASKONIA,SASKI BASKONIA SAD,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,199.693,SEDAC01,FABRICA ENRIQUE,UNITEX S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,207.093,SEDAR01,UNITEX SRAD,UNITEX S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,214.333,SESAUX,UNIDAD CONSUMOS AUXILIARES,SHELL ESPAÑA,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
16,221.653,SHEENX,UNIDAD CONSUMOS AUXILIARES,SHELL ENERGY EUROPE LIMITED,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
16,228.973,SILOC01,HOTEL SILOS - BURGOS,HOTEL SANTO DOMINGO S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,236.293,SLBYC01,SLBYC01,"SOLBY DESARROLLOS EMPRESARIALES,",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,243.613,SNIAC01,SNIACE S.A,SNIACE S.A,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,250.933,SOCRC05,CC.RR. CANAL DE ESTREMERA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,258.253,SOCRC06,SAT 2903 SAN PEDRO,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,265.573,SOCRC08,BALEIKE,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,272.893,SOCRC10,MACEB,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,280.213,SOCRC13,IBSUS ALSASUA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,287.533,SOCRC14,IBSUS NULES,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,294.853,SOCRC15,CHURRUCA,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,302.173,SOCRC18,IMPERIO,INGENIA SOCIIS INGENIERIA Y PROYECTOS ENERGETICOS,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,309.493,SPINC01,SPINREACT SAU,SPINREACT SAU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,316.813,TEVIC01,TVITEC,TVITEC SYSTEM GLASS S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Rep. de consumidores directos,100.0
16,324.133,TEV2C01,TEVI,TVITEC SYSTEM GLASS S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Rep. de consumidores directos,100.0
16,331.453,TEXZR01,TEXOR SRAD,TEXTIL A ORTIZ SAU,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Cons. Directo Balance,100.0
16,338.773,TGBSC01,TGB S.A.,TGB S.A.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,346.093,TLCRC01,TLCOR CONSUMO DIRECTO,TELECOR,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,353.413,TORTE01,TORTOSA ENERGIA COMPRA,TORTOSA ENERGIA (ACTIVIDAD: CLIENTE CUALIFICADO),100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,360.733,TRARC01,COMPRAENERTRADB,TRADEBE GESTION ESPAÑA SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,368.093,URBRC02,UNIDAD DE PROGRAMACION CD URBE,SISTEMAS URBANOS DE ENERGIAS RENOVABLES S.L,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,375.373,VALOC01,TEXTIL VALOR,TEXTIL VALOR S.L.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,382.693,VALRC01,VALERO FORN TRADICIONAL,VALERO FORN TRADICIONAL SL,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,390.093,VGERC02,REPC01,"REPSOL SERVICIOS RENOVABLES, S.A.",100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,397.333,VIOLC01,VINAOLIVA SDAD COOP,VIÑAOLIVA S.COOP.,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,404.653,VISC01,VISCOCEL S.L.U,VISCOCEL S.L.U,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Compras Consumo Directo,100.0
16,411.973,WMARCAX,CONSUMO SERVICIOS AUXILIARES,WIND TO MARKET,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumo de productores,100.0
16,419.293,ZEREC01,ZEREP CARBONICAS Y AGUAS,ZEREP CARBONICAS Y AGUAS S.A,100,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,Consumidor directo,100.0
16,426.613,ACBFRAE,UP ACCION COOD. FRAN-ESP,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,FRONTERA FRANCIA,,100.0
16,433.933,ACBFRAI,UP. ACCION COORD. ESP-FRAN,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,FRONTERA FRANCIA,,100.0
16,441.253,ACBPORE,ACCION COORD. BALANCE PORT EXP,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,448.573,ACBPORI,ACCION COORD. BALANCE PORT IMP,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,455.893,APOANDE,EXPORTACIÓN APOYO A ANDORRA,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,463.213,APOANDI,IMPORTACIÓN APOYO POR ANDORRA,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,470.533,APOFRAE,EXPORTACION APOYO A FRANCIA,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,477.853,APOFRAI,IMPORTACION APOYO POR FRANCIA,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,485.173,APOMARE,EXPORTACION APOYO A MARRUECOS,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,492.493,APOMARI,IMPORTACION APOYO POR MARRUECO,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,499.813,APOPORE,EXPORTACION APOYO A PORTUGAL,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,507.133,APOPORI,IMPORTACION APOYO POR PORTUGAL,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,514.453,BALFRAE,BALFRAE,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,521.773,BALFRAI,BALFRAI,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,529.093,BALPORE,BALPORE,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,536.413,BALPORI,BALPORI,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
16,543.733,MARFRAE,MARI FRANCIA EXPORTACION,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,FRONTERA FRANCIA,,100.0
16,551.093,MARFRAI,MARI FRANCIA IMPORTACION,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,FRONTERA FRANCIA,,100.0
16,558.373,MARPORE,MARI PORTUGAL EXPORTACION,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
17,141.133,MARPORI,MARI PORTUGAL IMPORTACION,"RED ELECTRICA DE ESPAÑA, S.A.U.",100,CONTRATO INTERNACIONAL,ZONA ESPAÑOLA,,100.0
17,148.453,EE21CEB,EEXXI INTERCONEXION BALEARES,"ENERGÍA XXI COMERCIALIZADORA DE REFERENCIA, S.L.",100,DISTRIBUIDOR,ZONA ESPAÑOLA,Comercializador ultimo recurso,100.0
17,155.773,GNSUCEB,GNSUCEB,"COMERCIALIZADORA REGULADA GAS POWER, S.A",100,DISTRIBUIDOR,ZONA ESPAÑOLA,Comercializador ultimo recurso,100.0
17,163.093,HCURCEB,HCCUR COMPRA ENLACE BALEARES,BASER COMERCIALIZADORA DE REFERENCIA SA,100,DISTRIBUIDOR,ZONA ESPAÑOLA,Comercializador ultimo recurso,100.0
17,170.413,IBCUCEB,CUR ENLACE BALEARES,"CURENERGÍA COMERCIALIZADOR DE ÚLTIMO RECURSO, SAU",100,DISTRIBUIDOR,ZONA ESPAÑOLA,Comercializador ultimo recurso,100.0
17,177.733,AAXRCTI,AXPO IBERIA R. CENTRO INTERIOR,"AXPO IBERIA, S.L.",100,GENERACION,ZONA PORTUGUESA,RE Tarifa CUR (uof),100.0
17,185.093,AAXRGDL,AREA DE REDE DA GRANDE LISBOA,"AXPO IBERIA, S.L.",100,GENERACION,ZONA PORTUGUESA,RE Tarifa CUR (uof),100.0
17,192.373,AAXRSUL,AXPO IBERIA R.SUL,"AXPO IBERIA, S.L.",100,GENERACION,ZONA PORTUGUESA,RE Tarifa CUR (uof),100.0
